id,can_smiles,T,cif_path
2230960,O[C@H]1[C@H](OCc2ccccc2)[C@@H](COCc2ccccc2)OC[C@H]1O,181.0,cifs/2230960.cif
2230961,C=CCSc1sc2cc(F)ccc2c(=O)c1-n1cncn1,112.0,cifs/2230961.cif
2230985,c1ccc2nn(CCCn3cc4ccccc4n3)cc2c1,116.0,cifs/2230985.cif
2230997,COc1ccc(C(=O)[O-])cc1.[NH3+]C1CCCCC1,140.0,cifs/2230997.cif
2231016,CCOC(=O)Cn1c(=O)n(CC(=O)OCC)c2c3c(ccc21)C(=O)c1ccccc1C3=O,170.0,cifs/2231016.cif
2231034,Nc1cccc(CO)c1,93.0,cifs/2231034.cif
2231049,O=C(/C=C/c1ccccc1)c1c(O)c2ccccc2oc1=O,216.0,cifs/2231049.cif
2231059,O=C(NC(=S)N(Cc1ccccc1)Cc1ccccc1)c1ccc(F)cc1,137.0,cifs/2231059.cif
2231083,CC(C)C(=O)NC(C)(C)C,120.0,cifs/2231083.cif
2231106,Cc1cc(O)c(CN2CN(Cc3c(O)cc(C)c(Cl)c3C)[C@@H]3CCCC[C@H]32)c(C)c1Cl.Cc1cc(O)c(CN2CN(Cc3c(O)cc(C)c(Cl)c3C)[C@H]3CCCC[C@@H]32)c(C)c1Cl,225.0,cifs/2231106.cif
2231117,COC(=O)c1cc(Br)ccc1N,72.0,cifs/2231117.cif
2231119,CC(=O)Nc1ccc(Br)cn1,177.0,cifs/2231119.cif
2231144,Fc1ccc(-c2nc3c4cccnc4c4ncccc4c3n2-c2ccccc2)cc1.O,294.0,cifs/2231144.cif
2231159,O=C(c1ccccc1O)c1ccccc1O,59.5,cifs/2231159.cif
2231177,CC1(C)OB(c2ccc3c(c2)c2cc(B4OC(C)(C)C(C)(C)O4)ccc2n3-c2ccccc2)OC1(C)C,203.0,cifs/2231177.cif
2231179,NC(=O)C(c1ccccc1)c1ccccc1,166.0,cifs/2231179.cif
2231216,O=c1c2c3c(sc2nc(NCC2CC2)n1-c1ccccc1)CN(Cc1ccccc1)CC3,196.0,cifs/2231216.cif
2231221,COc1ccc(C(=O)c2ccccc2O)c(O)c1,68.0,cifs/2231221.cif
2231223,O=C1C(=O)N(c2ccccc2)c2ccccc21,141.0,cifs/2231223.cif
2231227,CC(=O)O[C@@H]1[C@H](C)[C@H](OC(C)=O)[C@@H]2C=C[C@H]1O2.CC(=O)O[C@@H]1[C@H](C)[C@H](OC(C)=O)[C@@H]2C=C[C@H]1O2,155.0,cifs/2231227.cif
2231228,CC(C)(C)OC(=O)C1CCCCN1O,83.0,cifs/2231228.cif
2231246,Nc1cccnc1N,112.0,cifs/2231246.cif
2231263,Cc1ccc(S(=O)(=O)/N=C(\N)N=[N+]=[N-])cc1,171.0,cifs/2231263.cif
2231269,CCOC(=O)/C(C)=N/NC(N)=S,145.0,cifs/2231269.cif
2231307,C=CC(=O)NCC(N)=O,-130.0,cifs/2231307.cif
2231343,C[As](C)(=O)O,195.0,cifs/2231343.cif
2231350,Nc1cccc[nH+]1.Nc1cccc[nH+]1.O=C(O)[C@H]1CCCC[C@H]1C(=O)[O-].O=C([O-])[C@H]1CCCC[C@H]1C(=O)O,123.0,cifs/2231350.cif
2231352,COc1ccccc1/C=C/C(=O)/C=C(O)/C=C/c1ccccc1OC,124.0,cifs/2231352.cif
2231372,CP(=O)(O)c1ccccc1,133.0,cifs/2231372.cif
2231380,O=C(Cn1ccnc1)c1ccc(F)cc1,150.0,cifs/2231380.cif
2231397,Nc1nnc(-c2ccc(Br)cc2[N+](=O)[O-])s1,233.0,cifs/2231397.cif
2231398,Nc1ncccc1O,170.0,cifs/2231398.cif
2231401,CC(=O)c1c(C)sc(C)c1C(C)=O,90.0,cifs/2231401.cif
2231424,c1ccc(Cn2c3ccccc3c3ncccc32)cc1,142.0,cifs/2231424.cif
2231444,O=C(/C=C/C=C/c1ccccc1)c1ccccc1O,155.0,cifs/2231444.cif
2231455,COc1cc(C(=O)Oc2ccccc2)ccc1Oc1ccccc1,110.0,cifs/2231455.cif
2231477,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,99.0,cifs/2231477.cif
2231492,c1ccc2c(c1)ncn2-c1ccc(-n2cnc3ccccc32)cc1,291.0,cifs/2231492.cif
2231558,CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1,150.0,cifs/2231558.cif
2231581,COc1ccc(/C=N/C(C)C23CC4CC(CC(C4)C2)C3)c(O)c1,103.2,cifs/2231581.cif
2231615,COc1ccc(Oc2ccc(C3=C(c4ccc(Oc5ccc(OC)cc5)cc4)C(=O)N(C)C3=O)cc2)cc1,100.0,cifs/2231615.cif
2231660,Nc1cccc(C(O)CC23CC4CC(CC(C4)C2)C3)c1,144.0,cifs/2231660.cif
2231663,CCOC(=O)c1c(-c2ccccc2F)cc(C)c(Cl)c1O,69.0,cifs/2231663.cif
2231690,CCOC(=O)[C@@H]1[C@@H](c2ccccc2)N2CCC[C@H]2[C@@](Cc2ccccc2)(C(=O)OCC)S1(=O)=O.CCOC(=O)[C@H]1[C@H](c2ccccc2)N2CCC[C@@H]2[C@](Cc2ccccc2)(C(=O)OCC)S1(=O)=O,146.0,cifs/2231690.cif
2231700,CN(C)c1ccc(C(=O)Oc2cc(=O)oc3ccccc23)cc1,172.0,cifs/2231700.cif
2231711,Cc1ccc(O)c(NC(=O)C(C)(C)Br)c1,112.0,cifs/2231711.cif
2231728,COc1ccc(/C=N/n2c(Cc3ccccc3Nc3c(Cl)cccc3Cl)n[nH]c2=S)cc1,236.0,cifs/2231728.cif
2231730,Cc1ccc(C(=O)O)cn1,213.0,cifs/2231730.cif
2231762,O=C1C=CC(=O)N1c1ccc(/N=N/c2ccccc2)cc1,164.0,cifs/2231762.cif
2231767,CNC(=O)c1cccn1Cc1ccccc1,87.0,cifs/2231767.cif
2231776,Cc1cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c1,125.39999999999998,cifs/2231776.cif
2231781,O=c1c2c3c(sc2nc(N2CCCC2)n1-c1ccc(F)cc1)CN(Cc1ccccc1)CC3,212.0,cifs/2231781.cif
2231783,CCOC(=O)c1c(/N=C/c2ccc[nH]2)sc(/N=C/c2ccc[nH]2)c1C(=O)OCC,210.0,cifs/2231783.cif
2231790,ClP(c1cccc2ccccc12)c1cccc2ccccc12,156.0,cifs/2231790.cif
2231792,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(OCc5ccc(Cl)cc5)c4[C@]2(CCN3C)C[C@@H]1O,139.0,cifs/2231792.cif
2231797,N#Cc1c(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)sc2c1CCN(Cc1ccccc1)C2,190.0,cifs/2231797.cif
2231806,C1CCOC1.C1CCOC1.CCN(N(CC)[P]([Au]Cl)(c1ccc(OC)cc1)c1ccc(OC)cc1)[P]([Au]Cl)(c1ccc(OC)cc1)c1ccc(OC)cc1,96.0,cifs/2231806.cif
2231815,COc1ccc(-c2cccc3cccc(-c4ccc(OC)c([N+](=O)[O-])c4)c23)cc1[N+](=O)[O-],221.0,cifs/2231815.cif
2231850,CC(=O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(CCl)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,77.0,cifs/2231850.cif
2231888,O=Cc1ccc2ccccc2n1,68.0,cifs/2231888.cif
2231911,CC(C)(Br)C(=O)Nc1ccc(Cl)cc1,113.0,cifs/2231911.cif
2231949,Cc1cc(C(=O)O)no1,172.0,cifs/2231949.cif
2231964,Clc1cccc(C2OCC3(CO2)COC(c2cccc(Cl)c2)OC3)c1,124.0,cifs/2231964.cif
2231978,CS(C)=O.CS(C)=O.O=C(O)CNC(=S)NC(=O)/C=C/c1ccccc1,134.0,cifs/2231978.cif
2231986,CC[N+](C)(CC)Cc1c(C)oc(-c2ccccc2)c1N(C)C.[I-],80.0,cifs/2231986.cif
2231997,C/C(=C(/OCCCCCCOc1ccc(Cl)cc1)c1ccc(F)cc1F)n1c[nH+]cn1.O=[N+]([O-])[O-],110.14999999999998,cifs/2231997.cif
2232008,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)OCc1ccccc1,101.0,cifs/2232008.cif
2232014,CC(=O)c1c(C(C)C)cc(C(C)C)cc1C(C)C,87.0,cifs/2232014.cif
2232036,CCN(CC)c1ccc(/C=N/NC(=O)c2ccccc2)c(O)c1,227.0,cifs/2232036.cif
2232060,C=CC(C)(C)c1c2c(c(O)c3c(=O)c4cccc(O)c4oc13)C=CC(C)(C)O2,-84.0,cifs/2232060.cif
2232097,C[C@@H]1N=C(c2ccccc2)C(c2ccccc2)=N[C@H]1c1ccccc1Cl.C[C@H]1N=C(c2ccccc2)C(c2ccccc2)=N[C@@H]1c1ccccc1Cl,144.0,cifs/2232097.cif
2232130,O=C(Nc1cccc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1,229.0,cifs/2232130.cif
2232150,c1ccc2c(c1)nnn2CN1CN(Cn2nnc3ccccc32)[C@@H]2CCCC[C@H]21.c1ccc2c(c1)nnn2CN1CN(Cn2nnc3ccccc32)[C@H]2CCCC[C@@H]21,151.0,cifs/2232150.cif
2232174,COc1ccc(C)c(S(=O)c2ccc(C)cc2)c1OC,127.0,cifs/2232174.cif
2232185,C[NH+](C)CCC(=O)c1ccc(Br)cc1.[Cl-],222.0,cifs/2232185.cif
2232199,O=C(c1ccc(F)cc1F)C1(n2cncn2)CC1,89.14999999999998,cifs/2232199.cif
2232252,CCOC(=O)C1=C(C)NC(=S)NC1c1ccc2c(c1)OCO2,174.0,cifs/2232252.cif
2232265,O=C1c2ccccc2C(=O)N1CCBr,82.0,cifs/2232265.cif
2232312,CCCCC[C@@H]1c2cc(c(OC(=O)CCl)cc2OC)[C@H](CCCCC)c2cc(c(OC(=O)CCl)cc2OC)[C@H](CCCCC)c2cc(c(OC(=O)CCl)cc2OC)[C@H](CCCCC)c2cc1c(OC(=O)CCl)cc2OC.CCCCC[C@H]1c2cc(c(OC(=O)CCl)cc2OC)[C@@H](CCCCC)c2cc(c(OC(=O)CCl)cc2OC)[C@@H](CCCCC)c2cc(c(OC(=O)CCl)cc2OC)[C@@H](CCCCC)c2cc1c(OC(=O)CCl)cc2OC,191.0,cifs/2232312.cif
2232324,O=C(Oc1ccc([N+](=O)[O-])cc1)c1ccc(Br)cc1,158.0,cifs/2232324.cif
2232371,Nc1[nH+]ccc[nH+]1.Nc1cccc[nH+]1.Nc1cccc[nH+]1.[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[In],192.0,cifs/2232371.cif
2232382,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2,213.0,cifs/2232382.cif
2232417,Oc1ccc(C(n2cccn2)(n2cccn2)n2cccn2)cc1,170.0,cifs/2232417.cif
2232418,OCCNCC/N=C/c1ccccc1O,85.0,cifs/2232418.cif
2232420,S=C(NCCNC(=S)Nc1ccccc1)Nc1ccccc1,189.0,cifs/2232420.cif
2232423,CCOC(=O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,84.0,cifs/2232423.cif
2232458,c1ccc(Nc2ccc(Nc3ccccn3)cc2)nc1,206.0,cifs/2232458.cif
2232472,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,105.0,cifs/2232472.cif
2232473,Cc1ccc(OC(=O)c2ccc(Br)cc2)cc1,112.0,cifs/2232473.cif
2232502,C#CCOc1ccc(/C=N/N=C/c2ccc(OCC#C)cc2)cc1,180.0,cifs/2232502.cif
2232505,Cc1ccc(C(C)(O)CS(=O)(=O)c2ccccc2)cc1,119.0,cifs/2232505.cif
2232523,O=c1c2sc3sc(=S)sc3sc=2c(=O)c2ccccc12,354.0,cifs/2232523.cif
2232526,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)Oc2ccccc21,187.0,cifs/2232526.cif
2232533,COc1cc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1C(=O)/C=C/c1ccc(F)cc1,276.0,cifs/2232533.cif
2232545,Cc1cc(C)nc(Nc2nc3ccccc3s2)n1,240.0,cifs/2232545.cif
2232546,NC(=[NH2+])Nc1nc2ccccc2s1.[Cl-],250.0,cifs/2232546.cif
2232547,NC(=[NH2+])Nc1nc2ccccc2o1.[Cl-],265.0,cifs/2232547.cif
2232557,O=C(CCl)O[Sn](Cc1ccccc1F)(Cc1ccccc1F)OC(=O)CCl,191.0,cifs/2232557.cif
2232613,N#Cc1c(N)sc2c1CCCC2,143.0,cifs/2232613.cif
2232621,COc1cc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1C(=O)/C=C/c1ccc(C)cc1,192.0,cifs/2232621.cif
2232660,COc1cc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1C(=O)/C=C/c1ccc([N+](=O)[O-])cc1,216.0,cifs/2232660.cif
2232665,Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Nc1ccccc1C[NH2+]CC[NH2+]Cc1ccccc1N,185.0,cifs/2232665.cif
2232677,COc1ccc(C(=O)/C=C/c2ccco2)cc1,68.0,cifs/2232677.cif
2232690,COc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N[C@@H](C)C(C)C)c1C(=O)N[C@@H](C)C(C)C,153.0,cifs/2232690.cif
2232697,N#Cc1c(N2CCCCC2)[nH][nH]c1=O,254.0,cifs/2232697.cif
2232731,COc1cc(/C=C/C(=O)c2ccc(Br)s2)cc(OC)c1OC,148.0,cifs/2232731.cif
2232761,COc1cc2c(cc1OC)[C@@H](c1ccccc1)N(Cc1ccccc1)[C@H](C(=S)NC(c1ccccc1)c1ccccc1)C2,185.0,cifs/2232761.cif
2232826,c1ccc(P(c2ccccc2)c2cccc3c2oc2c(P(c4ccccc4)c4ccccc4)cccc23)cc1,212.0,cifs/2232826.cif
2232833,CC(C)OC(=O)c1ccc(O)c(O)c1,134.0,cifs/2232833.cif
2232834,Cc1n[nH]c(C)c1Cc1ccccc1,119.0,cifs/2232834.cif
2232857,COC(=O)[C@H](Cc1ccc(OC)c(OC)c1)NC(=O)c1ccccc1P(c1ccccc1)c1ccccc1,147.0,cifs/2232857.cif
2232867,O.[NH3+]CCNC(=O)[O-],85.0,cifs/2232867.cif
2232872,Cc1ccc(S(=O)(=O)N/N=C2\C(=O)Nc3ccccc32)cc1,203.0,cifs/2232872.cif
2232882,Nc1cccc(C(=O)C23CC4CC(CC(C4)C2)C3)c1,99.0,cifs/2232882.cif
2232894,Cc1ccc(C(N)=NC(=N)C(Cl)(Cl)Cl)cc1,42.0,cifs/2232894.cif
2232914,COc1ccc(/C=C/C(=O)c2c(OC)cc(-c3ccc(F)cc3)cc2-c2ccc(F)cc2)cc1,180.0,cifs/2232914.cif
2232947,COc1cc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1C(=O)/C=C/c1ccccc1,150.0,cifs/2232947.cif
2232972,c1ccc2[nH]cnc2c1,172.0,cifs/2232972.cif
2232996,Cn1c(=O)c2[nH]cnc2n(C)c1=O,270.0,cifs/2232996.cif
2233041,CCCCCCCCCCCCCC(=O)SCCS(=O)(=O)[O-].NC(N)=[NH2+],53.0,cifs/2233041.cif
2233057,O.O=C(Cn1cncn1)c1ccc(F)cc1,124.0,cifs/2233057.cif
2233060,O/N=C(\Cn1cncn1)c1ccc(F)cc1F,127.0,cifs/2233060.cif
2233072,BrC(Br)c1ccccc1C(Br)Br,116.0,cifs/2233072.cif
2233078,N#Cc1cc(NC(=O)CCl)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)n1,210.0,cifs/2233078.cif
2233080,CC(C)[NH2+]CCC(=O)c1ccc(Br)cc1.[Cl-],174.0,cifs/2233080.cif
2233084,Cc1oc2c(C)cc(I)cc2c1S(=O)(=O)c1ccc(F)cc1,157.0,cifs/2233084.cif
2233129,CCOC(=O)COc1cc(-c2cccc(Cl)c2)n(-c2ccccc2)n1,96.0,cifs/2233129.cif
2233137,Nc1ccccc1CO,83.0,cifs/2233137.cif
2233140,O=C(O)c1ccc(/N=C/c2ccc(F)cc2)cc1,191.0,cifs/2233140.cif
2233152,Cc1cccc([NH3+])c1.O=C([O-])c1ccccc1C(=O)O,140.0,cifs/2233152.cif
2233154,COC(=O)c1ccc(Cl)nc1,86.0,cifs/2233154.cif
2233180,CC1(C)OC(=O)c2ccccc21,70.0,cifs/2233180.cif
2233184,COC(=O)COc1cc(OC)c2cc1[C@@H](CCc1ccccc1)c1cc(c(OCC(=O)OC)cc1OC)[C@@H](CCc1ccccc1)c1cc(c(OCC(=O)OC)cc1OC)[C@@H](CCc1ccccc1)c1cc(c(OCC(=O)OC)cc1OC)[C@H]2CCc1ccccc1,114.0,cifs/2233184.cif
2233189,COC(=O)[C@H](Cc1ccc(OC)c(OC)c1)NC(=O)c1ccccc1,105.0,cifs/2233189.cif
2233198,CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.N#Cc1nc2c(nc1C#N)S[Pd]1(S2)Sc2nc(C#N)c(C#N)nc2S1,247.5,cifs/2233198.cif
2233204,O=C(O)c1ccccc1Nc1ccccc1[N+](=O)[O-],217.0,cifs/2233204.cif
2233206,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3[C@@H]3O[C@@]32C1,113.0,cifs/2233206.cif
2233259,COc1ccc(S(=O)(=O)N[C@@H]2CCC[C@]3(C2)NC(=O)N(CCOc2ccc(F)cc2)C3=O)cc1.COc1ccc(S(=O)(=O)N[C@H]2CCC[C@@]3(C2)NC(=O)N(CCOc2ccc(F)cc2)C3=O)cc1,181.0,cifs/2233259.cif
2233262,Cc1cc(C)c(B(O)O)c(C)c1.O=P(c1ccccc1)(c1ccccc1)c1ccccc1,128.0,cifs/2233262.cif
2233291,O=C(O)Cn1c[n+](CC(=O)O)c(C(=O)O)c1C(=O)[O-],237.0,cifs/2233291.cif
2233298,O=C1NC(=O)C(Cl)(Cl)C(=O)N1,205.0,cifs/2233298.cif
2233318,Cc1ccccc1S(=O)(=O)NC1CCC2(CC1)NC(=O)N(Cc1ccc(F)cc1)C2=O,152.0,cifs/2233318.cif
2233339,COc1ccc(/C=C/C(=O)c2ccc(Br)s2)c(OC)c1OC,127.0,cifs/2233339.cif
2233343,O[C@@H](Cn1ccnc1)c1ccc(F)cc1,137.0,cifs/2233343.cif
2233350,CSc1ccccc1N=N/C(=N\Nc1ccccc1SC)[N+](=O)[O-],144.0,cifs/2233350.cif
2233360,CCOC(=O)C(=CNc1ccccc1C(F)(F)F)C(=O)OCC,84.0,cifs/2233360.cif
2233362,CO.COc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc(OC)c1O,221.0,cifs/2233362.cif
2233366,COc1cccc(NC(=S)Nc2cccc(O)c2)c1,128.0,cifs/2233366.cif
2233445,CSc1c(C)c(-c2ccccc2)c(C#N)c(N)c1C#N,229.0,cifs/2233445.cif
2233449,CCOC(=O)N1CCN(Cc2ccc(Cl)nc2)C1=O,89.0,cifs/2233449.cif
2233450,Fc1ccc(-c2cc(-c3ccc(F)cc3)nc(SSc3nc(-c4ccc(F)cc4)cc(-c4ccc(F)cc4)n3)n2)cc1,200.0,cifs/2233450.cif
2233458,COc1ccccc1/C=C/C1C2=C(CCCC2=O)OC2=C1C(=O)CCC2,154.0,cifs/2233458.cif
2233462,COCCOCn1ccc(=O)c2c1c(=O)ccn2COCCOC,92.0,cifs/2233462.cif
2233483,S=C=NC(c1ccccc1)c1ccccc1,59.0,cifs/2233483.cif
2233516,Ic1nc(-c2ccccc2)[nH]c1I,199.0,cifs/2233516.cif
2233545,O=C1CCCC2=C1C(/C=C/c1ccc(Cl)cc1)C1=C(CCCC1=O)O2,201.0,cifs/2233545.cif
2233594,COc1ccc(N)cc1C(F)(F)F,59.0,cifs/2233594.cif
2233675,O=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccn1,194.0,cifs/2233675.cif
2233707,Nc1ncccc1Br,66.0,cifs/2233707.cif
2233708,[NH3+]CCC1O[Li]2(<-O)<-O3[Li](OS(=O)(=O)O4[Li](<-O)<-O=C(CC[NH3+])O5[Li]6(<-O)<-O=C(CC[NH3+])O[Li]7OS(=O)(=O)O8[Li](<-O)<-O=C(CC[NH3+])O2->[Li]<-82OS3(=O)=O->[Li]<-5<-4OS(=O)(=O->2)O->76)<-O=1,184.9,cifs/2233708.cif
2233711,OC(Cn1cncn1)c1ccc(F)cc1F,122.0,cifs/2233711.cif
2233713,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,34.4,cifs/2233713.cif
2233715,O=C(OCCN(CCOC(=O)c1ccc[nH]1)c1ccc(Cl)cc1)c1ccc[nH]1,165.0,cifs/2233715.cif
2233723,Oc1ccccc1/C=N/c1ccccc1C(F)(F)F,65.0,cifs/2233723.cif
2233724,Clc1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,150.0,cifs/2233724.cif
2233856,COc1ccc(-c2cc(C(=O)NCCO)n[nH]2)cc1,197.0,cifs/2233856.cif
2233859,O=C(Nc1ccc(Cl)cc1)c1c(Cl)cccc1Cl,124.0,cifs/2233859.cif
2233870,O=C(Nc1ccccc1)[C@@H]1Cc2ccccc2CN1C(=O)OCc1ccccc1,138.0,cifs/2233870.cif
2233884,O=C(NC(=S)N(CCN(Cc1ccccc1)C(=S)NC(=O)c1ccccc1)Cc1ccccc1)c1ccccc1,165.0,cifs/2233884.cif
2233943,CC(C)OC(=O)c1cc(O)c(O)c(O)c1,123.0,cifs/2233943.cif
2233944,CC(C)CNc1nc2sc3c(c2c(=O)n1-c1ccc(Cl)cc1)CCN(Cc1ccccc1)C3,189.0,cifs/2233944.cif
2233954,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C.CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C.O=C(O)CCC(=O)O,137.0,cifs/2233954.cif
2233971,COC(=O)c1cc(Cl)c(Cl)cc1C(=O)OC,116.0,cifs/2233971.cif
2233989,COc1cccc(NS(=O)C(C)(C)C)c1,102.0,cifs/2233989.cif
2234018,c1cc(Oc2ccc(-c3ccc(OCC4CO4)cc3)cc2)ccc1OCC1CO1,165.0,cifs/2234018.cif
2234019,COc1ccc(SC(Sc2ccc(OC)cc2)c2ccccc2)cc1,49.0,cifs/2234019.cif
2234055,O=C1CCCN1C(c1ccccc1Br)N1CCCC1=O,81.0,cifs/2234055.cif
2234085,COc1ccc(C(=O)N2C3CCC2C(C)(C)c2ccc([nH]2)C(C)(C)C2CCC(N2)C(C)(C)c2ccc([nH]2)C3(C)C)cc1,215.0,cifs/2234085.cif
2234094,CS(=O)c1c(-c2cccc(F)c2)oc2ccc(C3CCCCC3)cc12,170.0,cifs/2234094.cif
2234095,Cc1cc(C)c2oc(C)c(S(=O)(=O)c3cccc(Cl)c3)c2c1,140.0,cifs/2234095.cif
2234116,CC(C)(P(=S)(c1ccccc1)c1ccccc1)S(=O)(=O)c1ccccc1,137.0,cifs/2234116.cif
2234123,Cc1ccc2c(c1)c(-c1ccccc1NCc1ccccc1)cc(C)[n+]2[O-],176.0,cifs/2234123.cif
2234131,Cc1cc(=O)oc2n[nH]c(C)c12,245.0,cifs/2234131.cif
2234139,COc1cc([C@@H](Cc2ccc(Cl)cc2)O[C@H](Cc2ccc(Cl)cc2)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC.COc1cc([C@H](Cc2ccc(Cl)cc2)O[C@@H](Cc2ccc(Cl)cc2)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,156.0,cifs/2234139.cif
2234160,NNC(=O)c1ccccc1Cl,118.0,cifs/2234160.cif
2234166,COC(=O)[C@@](Cc1ccccc1)(N=C=S)[C@](Cc1ccccc1)(N=C=S)C(=O)OC.COC(=O)[C@](Cc1ccccc1)(N=C=S)[C@@](Cc1ccccc1)(N=C=S)C(=O)OC,132.0,cifs/2234166.cif
2234178,CC(C)OP(=O)(CO[C@H](C)Cn1cnc2c(Cl)nc(N)nc21)OC(C)C,131.0,cifs/2234178.cif
2234186,C(=N/C12CC3CC(CC(C3)C1)C2)\c1ccccc1,47.5,cifs/2234186.cif
2234202,CCCNc1nc2sc3c(c2c(=O)n1-c1ccc(F)cc1)CCN(Cc1ccccc1)C3,159.0,cifs/2234202.cif
2234206,N#Cc1cc(NC(=O)CCl)n(-c2ccc(Cl)c(Cl)c2)n1,200.0,cifs/2234206.cif
2234234,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,219.5,cifs/2234234.cif
2234304,CC(C)=CCC[C@@]1(C)Oc2c(C(=O)c3ccccc3)c(O)cc3c2[C@@H]2C[C@@](C)(CC[C@@H]21)O3.CC(C)=CCC[C@]1(C)Oc2c(C(=O)c3ccccc3)c(O)cc3c2[C@H]2C[C@](C)(CC[C@H]21)O3,210.0,cifs/2234304.cif
2234344,NC(=O)OCc1ccc(COC(N)=O)cc1,212.0,cifs/2234344.cif
2234367,C1=CSC(=C2SC=CS2)S1.N#CC(C#N)=C1c2ccccc2-c2ccccc21,130.0,cifs/2234367.cif
2234376,OCCNC(=S)Nc1ccccc1,120.0,cifs/2234376.cif
2234379,C(=C/c1ccccc1)\C[NH+]1CCN(C(c2ccccc2)c2ccccc2)CC1.O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-],110.0,cifs/2234379.cif
2234390,CCCCCCCCn1c2cc(-c3ccccc3[N+](=O)[O-])ccc2c2ccc(-c3ccccc3[N+](=O)[O-])cc21,138.0,cifs/2234390.cif
2234430,NC(=O)OCCOCCOC(N)=O,155.0,cifs/2234430.cif
2234435,C(=N/OCc1cc(-c2cccnc2)no1)\c1ccccc1,49.0,cifs/2234435.cif
2234440,O=C(Cl)c1cc(C(=O)Cl)cc(C(=O)Cl)c1,36.0,cifs/2234440.cif
2234477,O=C1C=CC(=O)N1CCO,71.0,cifs/2234477.cif
2234488,Cc1ccc(S(=O)(=O)OC[C@@H]2C[C@@H]3OC(C)(C)O[C@@H]3O2)cc1,74.0,cifs/2234488.cif
2234491,CC1(C)c2ccc([nH]2)C(C)(C)C2CCC(N2C(=O)c2ccc(Cl)cc2)C(C)(C)c2ccc([nH]2)C(C)(C)C2CCC1N2,228.0,cifs/2234491.cif
2234509,O=C(CSc1ncn(CC2CCCCC2)n1)Nc1ccc(Br)cc1,125.8,cifs/2234509.cif
2234519,Clc1ccc2c(Cl)ccnc2c1,85.0,cifs/2234519.cif
2234560,COCCc1nc(N)c(C#N)cc1C(=O)OC(C)(C)C,131.16000000000005,cifs/2234560.cif
2234587,COC(=O)c1c(C(=O)OC)c2c3ccccc3ccn2c1C(=O)C1CC1,115.0,cifs/2234587.cif
2234601,CC(C)=O.CC(C)=O.CN(C)C(C(N(C)C)=[N+](C)C)=[N+](C)C.c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,210.0,cifs/2234601.cif
2234621,CC(=O)Nc1ccc(F)c(Cl)c1,118.0,cifs/2234621.cif
2234624,CCc1n[nH]c(=S)n1/N=C/c1ccc(F)cc1,141.0,cifs/2234624.cif
2234656,COc1ccc2oc(=O)cc(CSC(=S)N3CCCC3)c2c1,162.0,cifs/2234656.cif
2234792,CC(C)(C)S(=O)Nc1ccc(-c2ccccc2)cc1,154.0,cifs/2234792.cif
