id,smiles,Br–Br,C–Br,Br–C,C–C,C–Cl,Cl–C,C–F,F–C,C–N,N–C,C–O,O–C,C–P,P–C,C–S,S–C,Cl–Br,Br–Cl,Cl–Cl,F–Br,Br–F,F–Cl,Cl–F,F–F,F–P,P–F,F–S,S–F,H–Br,Br–H,H–C,C–H,H–Cl,Cl–H,H–F,F–H,H–H,H–N,N–H,H–O,O–H,H–P,P–H,H–S,S–H,N–Br,Br–N,N–Cl,Cl–N,N–F,F–N,N–N,N–O,O–N,N–P,P–N,N–S,S–N,O–Br,Br–O,O–Cl,Cl–O,O–F,F–O,O–O,O–P,P–O,O–S,S–O,P–Br,Br–P,P–Cl,Cl–P,P–P,P–S,S–P,S–Br,Br–S,S–Cl,Cl–S,S–S
2234202,CCCNc1nc2sc3c(c2c(=O)n1-c1ccc(F)cc1)CCN(Cc1ccccc1)C3,0.000,0.000,0.000,5.675,0.000,0.000,0.159,4.000,0.993,6.286,0.224,6.000,0.000,0.000,0.210,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.454,3.653,0.000,0.000,0.196,5.000,2.125,0.695,4.466,0.036,1.000,0.000,0.000,0.101,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.351,0.225,1.000,0.000,0.000,0.238,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237238,Cc1ccc(Cn2c(=O)[nH]c3ccccc32)cc1,0.000,0.000,0.000,5.770,0.000,0.000,0.000,0.000,0.702,5.364,0.131,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.429,3.207,0.000,0.000,0.000,0.000,1.401,0.271,2.238,0.333,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.615,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237264,Clc1cc2nc3c4ccccc4c4ccccc4c3nc2cc1Cl,0.000,0.000,0.000,6.905,0.216,3.000,0.000,0.000,0.742,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.636,1.745,0.227,1.000,0.000,0.000,1.529,0.409,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237259,COC(=O)C1=C(C)Nc2nc3ccc(I)cc3c(=O)n2C1c1ccc(Cl)cc1,0.000,0.000,0.000,6.214,0.143,3.000,0.000,0.000,0.896,6.333,0.771,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.072,2.604,0.120,2.000,0.000,0.000,1.761,0.500,2.211,0.835,4.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237267,O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1.[NH3+]c1ccc(F)c(Cl)c1,0.000,0.000,0.000,5.000,0.235,3.000,0.173,3.000,1.114,3.000,2.040,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,1.829,0.235,1.000,0.045,1.000,1.000,1.278,2.000,1.833,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,1.000,0.000,2.750,1.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,1.000,1.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237266,NC(=O)C(Br)CBr,0.500,2.000,3.000,2.000,0.000,0.000,0.000,0.000,0.667,2.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,3.500,2.227,3.615,0.000,0.000,0.000,0.000,1.636,0.545,3.000,0.955,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,1.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237308,NC1=NNC(=O)/C1=N\Nc1ccccc1,0.000,0.000,0.000,4.657,0.000,0.000,0.000,0.000,2.000,3.600,0.216,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.685,2.675,0.000,0.000,0.000,0.000,1.548,1.312,2.680,0.396,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.571,1.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237282,COc1c2c3ccccc3n(C)c2c(OC)c2c3ccccc3n(C)c12,0.000,0.000,0.000,6.829,0.000,0.000,0.000,0.000,0.697,7.000,0.613,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.539,2.251,0.000,0.000,0.000,0.000,1.964,0.244,3.000,0.455,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237315,Cc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3C(F)(F)F)CC2)cc1,0.000,0.000,0.000,5.538,0.000,0.000,0.545,3.625,0.545,5.800,0.411,3.000,0.000,0.000,0.320,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,3.429,3.494,0.000,0.000,0.139,1.000,2.007,0.636,6.923,0.287,2.000,0.000,0.000,0.333,5.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.385,1.000,0.000,0.000,0.600,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237317,COc1ccc2oc(=O)cc(CSC(=S)N3CCOCC3)c2c1,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.312,5.000,1.086,4.500,0.000,0.000,0.562,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.333,3.351,0.000,0.000,0.000,0.000,2.313,0.315,6.000,0.966,4.435,0.000,0.000,0.458,2.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
2237107,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.000,0.000,0.000,8.015,0.000,0.000,0.000,0.000,0.000,0.000,0.414,4.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.347,7.754,0.000,0.000,0.000,0.000,3.027,0.000,0.000,0.322,4.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237314,Nc1nc(NC(=O)c2ccccn2)n[nH]1,0.000,0.000,0.000,3.561,0.000,0.000,0.000,0.000,2.059,3.035,0.498,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.303,2.257,0.000,0.000,0.000,0.000,1.121,1.756,2.368,0.493,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.209,0.649,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2236991,Cc1ccc(S(=O)(=O)n2ccc3cc(Cl)ccc32)cc1,0.000,0.000,0.000,5.425,0.185,3.000,0.000,0.000,0.379,6.000,0.536,3.947,0.000,0.000,0.385,6.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.331,2.644,0.252,3.000,0.000,0.000,1.158,0.079,1.000,0.585,3.550,0.000,0.000,0.234,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237326,CCOC(=O)c1cc2c(cc(Br)c3ccccc32)o1,1.000,0.270,4.000,5.758,0.000,0.000,0.000,0.000,0.000,0.000,0.889,4.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.175,2.000,2.877,2.114,0.000,0.000,0.000,0.000,1.835,0.000,0.000,0.683,2.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237330,CCN(CC)c1ccc2cc(C(=O)Oc3ccc(-c4ccc(C#N)cc4)cc3)c(=O)oc2c1,0.000,0.000,0.000,6.265,0.000,0.000,0.000,0.000,0.373,4.000,0.544,5.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.764,3.140,0.000,0.000,0.000,0.000,2.529,0.473,5.500,0.240,1.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237322,CC(C)Cc1cc(-c2ccccc2F)n(-c2ccccc2C(=O)O)n1,0.000,0.000,0.000,5.910,0.000,0.000,0.226,5.000,0.626,7.364,0.321,3.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.531,3.539,0.000,0.000,0.102,2.000,2.213,0.118,1.500,0.205,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237139,CN(C)C(N(C)C(=O)N(c1ccccc1)c1ccccc1)=[N+](C)C.c1ccc([B-](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.000,0.000,0.000,6.263,0.000,0.000,0.000,0.000,0.617,6.943,0.102,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.539,3.718,0.000,0.000,0.000,0.000,2.110,0.538,5.931,0.043,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.517,0.517,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237348,CC(C)(C)c1cc(N/N=C2/C(=O)Oc3ccccc3C2=O)no1,0.000,0.000,0.000,5.041,0.000,0.000,0.000,0.000,0.760,4.333,1.116,4.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.879,4.002,0.000,0.000,0.000,0.000,1.657,0.105,1.000,0.478,2.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.267,1.733,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.472,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237397,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccc(F)c3F)CC2)cc1,0.000,0.000,0.000,5.198,0.000,0.000,0.446,3.400,0.685,6.000,0.539,3.419,0.000,0.000,0.250,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.313,3.130,0.000,0.000,0.184,1.652,1.963,0.711,6.000,0.559,3.516,0.000,0.000,0.236,5.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.500,1.000,0.000,0.000,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.581,0.000,0.000,0.552,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237413,c1cc(-c2cccc3ccccc23)cc(-c2cccc3ccccc23)c1,0.000,0.000,0.000,7.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.701,3.063,0.000,0.000,0.000,0.000,1.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237415,Cc1ccc2c(c1)[C@@H]1C(=O)OC(=O)[C@@H]1C[C@H]2[C@H]1CC(=O)OC1=O.Cc1ccc2c(c1)[C@H]1C(=O)OC(=O)[C@H]1C[C@@H]2[C@@H]1CC(=O)OC1=O,0.000,0.000,0.000,7.118,0.000,0.000,0.000,0.000,0.000,0.000,1.314,3.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.915,3.950,0.000,0.000,0.000,0.000,1.850,0.000,0.000,0.644,1.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237472,C=C1CC(=O)OC1=O,0.000,0.000,0.000,3.545,0.000,0.000,0.000,0.000,0.000,0.000,3.400,5.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.429,2.667,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.750,0.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237341,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.000,0.000,0.000,7.645,0.000,0.000,0.000,0.000,0.322,3.600,1.390,3.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.786,4.690,0.000,0.000,0.000,0.000,1.612,0.205,2.000,0.614,1.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.600,0.707,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237273,COc1ccc(/C=C2\CN(C)C[C@@]3(C2=O)[C@@H](c2ccc(OC)cc2)[C@@H]2CCCCN2[C@@]32C(=O)c3cccc4cccc2c34)cc1.COc1ccc(/C=C2\CN(C)C[C@]3(C2=O)[C@H](c2ccc(OC)cc2)[C@H]2CCCCN2[C@]32C(=O)c3cccc4cccc2c34)cc1,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.441,9.500,0.520,4.837,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.114,4.113,0.000,0.000,0.000,0.000,2.174,0.324,6.500,0.538,4.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237486,Nc1ccc(F)cc1C(=O)O,0.000,0.000,0.000,5.000,0.000,0.000,0.447,3.000,0.541,4.000,0.605,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2.781,2.458,0.000,0.000,0.590,4.000,0.962,0.500,3.000,1.051,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237478,CC(=O)Nc1ccc(OC(C)(C)C(=O)O)cc1,0.000,0.000,0.000,5.160,0.000,0.000,0.000,0.000,0.411,5.000,1.488,4.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.381,4.000,0.000,0.000,0.000,0.000,1.964,0.247,4.000,1.044,4.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237398,CCCCCCCCOc1ccc(OC(=O)c2cc3ccccc3oc2=O)cc1,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,1.029,5.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.187,4.507,0.000,0.000,0.000,0.000,2.424,0.000,0.000,0.584,2.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237556,O=C(CBr)c1cccc(OC(=O)c2ccccc2)c1,0.000,0.156,2.000,5.465,0.000,0.000,0.000,0.000,0.000,0.000,0.959,4.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.219,2.000,3.737,2.736,0.000,0.000,0.000,0.000,1.438,0.000,0.000,0.636,2.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.733,2.000,0.000,0.000,0.000,0.000,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237562,c1ccc2nc(-c3ccsc3)c(-c3ccsc3)nc2c1,0.000,0.000,0.000,5.916,0.000,0.000,0.000,0.000,0.817,7.000,0.000,0.000,0.000,0.000,0.450,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.300,2.050,0.000,0.000,0.000,0.000,0.559,0.300,1.556,0.000,0.000,0.000,0.000,0.410,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
2237564,CC(=O)Nc1ccc(Br)cc1,0.000,0.375,3.000,4.500,0.000,0.000,0.000,0.000,0.625,5.000,0.500,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.237,2.000,3.044,3.243,0.000,0.000,0.000,0.000,1.995,0.516,4.000,0.409,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237566,O=C(O)C(O)(C(F)(F)F)C(F)(F)F,0.000,0.000,0.000,3.000,0.000,0.000,4.933,3.376,0.000,0.000,2.500,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.390,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,2.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.333,1.167,2.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237569,Brc1cnc2[nH]ccc2c1,0.000,0.541,3.000,4.326,0.000,0.000,0.000,0.000,1.156,4.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,2.000,2.800,2.000,0.000,0.000,0.000,0.000,0.000,1.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237494,CC1=CC(=O)[C@@H]2[C@H](C)C=C[C@H](O[Si](C)(C)C(C)(C)C)[C@]2(C)C1=O.CC1=CC(=O)[C@H]2[C@@H](C)C=C[C@@H](O[Si](C)(C)C(C)(C)C)[C@@]2(C)C1=O,0.000,0.000,0.000,6.052,0.000,0.000,0.000,0.000,0.000,0.000,1.250,8.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.244,5.197,0.000,0.000,0.000,0.000,2.058,0.000,0.000,0.171,1.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237586,O=C(O)C(O)C(F)(F)F,0.000,0.000,0.000,2.000,0.000,0.000,3.000,3.066,0.000,0.000,2.714,2.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.738,0.000,0.000,0.000,0.000,0.000,0.000,2.665,2.714,0.000,0.000,0.670,0.643,0.665,0.000,0.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,2.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237619,O=C(Oc1ccc(Cl)c2cccnc12)c1ccco1,0.000,0.000,0.000,4.857,0.304,4.000,0.000,0.000,0.458,6.000,1.111,5.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.190,1.923,0.246,2.000,0.000,0.000,0.654,0.108,1.000,0.838,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2237538,C[C@@H](c1ccccc1)N1CCC(C2=C(O)CCN([C@@H](C)c3ccccc3)C2=O)=CC1=O,0.000,0.000,0.000,6.244,0.000,0.000,0.000,0.000,0.663,9.000,0.494,4.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.016,4.254,0.000,0.000,0.000,0.000,2.285,0.500,7.000,0.334,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.713,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
