id,can_smiles,T
2203006,O=Cc1cc(Br)cs1,46.0
7246964,O=Cc1cc(Br)cs1,46.0
2209119,Clc1cc(-c2ccccn2)nc(-c2ccccn2)c1,150.0
2235054,Nc1c(Br)cc(Cl)cc1Br,93.0
2239842,Nc1ccc(Cl)cc1I,40.0
2003668,Cc1cc(O)cc(C)c1Cl,114.0
1513584,Oc1ccc(Cl)c(I)c1,76.0
1513585,Oc1ccc(Cl)c(I)c1,76.0
1513586,Oc1ccc(Cl)c(I)c1,76.0
2013407,Cc1cc(O)ccc1Cl,66.0
2104100,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,180.0
2212362,FC(F)(F)c1cccc2c(Cl)ccnc12,81.0
1520242,CC(=O)Nc1ccc(Cl)cc1,179.0
2214544,CC(=O)Nc1ccc(Cl)cc1,179.0
2014253,CC(=O)c1ccc(Cl)cc1,19.0
1520159,Nc1ccc(Cl)cc1,70.0
4504167,OB(O)c1ccc(Cl)cc1,273.0
3500020,O=S(=O)(Cl)c1ccc(Cl)cc1,52.0
2201669,NNC(=O)c1ccc(Cl)cc1,164.0
1513591,O=C(O)c1ccc(Cl)cc1,241.0
1513592,O=C(O)c1ccc(Cl)cc1,241.0
1513593,O=C(O)c1ccc(Cl)cc1,241.0
7052256,O=C(O)c1ccc(Cl)cc1,241.0
7052257,O=C(O)c1ccc(Cl)cc1,241.0
7052259,O=C(O)c1ccc(Cl)cc1,241.0
7052258,O=C(O)c1ccc(Cl)cc1,241.0
7052260,O=C(O)c1ccc(Cl)cc1,241.0
1564550,ClCc1ccc(Cl)cc1,28.0
2009372,O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,115.0
2102106,NC(=O)/C=C/c1ccc(Cl)cc1,213.0
2102107,NC(=O)/C=C/c1ccc(Cl)cc1,213.0
4033509,NC(=O)/C=C/c1ccc(Cl)cc1,213.0
2103597,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1,92.0
7218464,O=C(O)C(O)c1ccc(Cl)cc1,120.0
2100150,Oc1ccc(Cl)cc1,41.0
2100152,Oc1ccc(Cl)cc1,41.0
2100151,Oc1ccc(Cl)cc1,41.0
2201069,CCC(=O)c1ccc(Cl)cc1,35.0
8104671,Sc1ccc(Cl)cc1,50.0
2230077,O=C1CCOc2ccccc21,38.0
7218900,O=C1CCOc2ccccc21,38.0
2203694,CC(C)(c1ccccc1)c1ccc(O)cc1,72.0
1520403,CC(=O)Nc1ccc(C#N)cc1,205.0
7132376,N#Cc1ccc(C(=O)c2ccccc2)cc1,112.0
1511978,CCN(CC)c1ccc(C=O)c(O)c1,62.0
2207658,CCN(CC)c1ccc(C=O)c(O)c1,62.0
2218641,CN(C)c1ccc(C=O)cc1,74.0
1559333,CN(C)c1ccc(C(=O)NN)cc1,175.0
2101150,CN(C)c1ccc(C#N)cc1,74.0
2101151,CN(C)c1ccc(C#N)cc1,74.0
2101222,CN(C)c1ccc(C#N)cc1,74.0
2101223,CN(C)c1ccc(C#N)cc1,74.0
2021064,CN(C)c1ccc(C(=O)c2ccccc2)cc1,89.0
2218863,CN(C)c1ccc(C(=O)c2ccccc2)cc1,89.0
2011195,CN(C)c1ccc(/C=C/C=O)cc1,141.0
2238952,CCOc1ccc(C=O)cc1OC,61.0
1520185,CCOc1ccc(NC(C)=O)cc1,135.0
1520189,CCOc1ccc(NC(C)=O)cc1,135.0
2209401,CCOc1ccc(NC(C)=O)cc1,135.0
1547648,CCOc1ccc(B(O)O)cc1,167.0
2236475,CCOc1ccc(C(=O)NN)cc1,126.0
2221120,CCc1ccc(O)cc1,43.0
2218180,CC(=O)c1ccc(F)cc1O,32.0
1520250,CC(=O)Nc1ccc(F)cc1,152.0
1520253,CC(=O)Nc1ccc(F)cc1,152.0
2207936,CC(=O)Nc1ccc(F)cc1,152.0
7210757,CC(=O)Nc1ccc(F)cc1,152.0
4504820,Nc1ccc(F)cc1,-2.0
2100866,NC(=O)c1ccc(F)cc1,156.0
4500480,NC(=O)c1ccc(F)cc1,156.0
1516189,O=C(O)c1ccc(F)cc1,185.0
1516191,O=C(O)c1ccc(F)cc1,185.0
1516194,O=C(O)c1ccc(F)cc1,185.0
1516195,O=C(O)c1ccc(F)cc1,185.0
1516196,O=C(O)c1ccc(F)cc1,185.0
2100865,O=C(O)c1ccc(F)cc1,185.0
4506087,O=C(Cl)c1ccc(F)cc1,10.0
4511857,O=C(Cl)c1ccc(F)cc1,10.0
2101144,O=C(O)C(O)c1ccc(F)cc1,136.0
4510937,C#Cc1ccc(F)cc1,28.0
4507560,Cc1ccc(F)cc1,-56.0
4507559,Cc1ccc(F)cc1,-56.0
1557664,O=Cc1ccc(B(O)O)cc1,263.0
2012367,O=Cc1ccc(B(O)O)cc1,263.0
2206624,CC1(C)CC(O)CC(C)(C)N1,131.0
2202152,COc1cc(C(C)=O)ccc1O,114.0
2223791,COc1cc(CO)ccc1O,114.0
7206700,CC(=O)c1ccc(O)c(C)c1,108.0
2201342,CC(=O)c1ccc(O)cc1,107.0
4503536,CC(=O)c1ccc(O)cc1,107.0
4503537,CC(=O)c1ccc(O)cc1,107.0
4503538,CC(=O)c1ccc(O)cc1,107.0
4503539,CC(=O)c1ccc(O)cc1,107.0
2217204,O=Cc1ccc(O)cc1,117.0
2213604,NC(=O)c1ccc(O)cc1,161.0
4507100,NC(=O)c1ccc(O)cc1,161.0
2000435,O=C(O)c1ccc(O)cc1,215.0
7229694,N#Cc1ccc(O)cc1,112.0
7229695,N#Cc1ccc(O)cc1,112.0
7229696,N#Cc1ccc(O)cc1,112.0
7229697,N#Cc1ccc(O)cc1,112.0
7229698,N#Cc1ccc(O)cc1,112.0
7229700,N#Cc1ccc(O)cc1,112.0
7229699,N#Cc1ccc(O)cc1,112.0
7229702,N#Cc1ccc(O)cc1,112.0
7229701,N#Cc1ccc(O)cc1,112.0
7229703,N#Cc1ccc(O)cc1,112.0
2021063,O=C(c1ccccc1)c1ccc(O)cc1,134.0
4125643,O=C(c1ccccc1)c1ccc(O)cc1,134.0
2222347,OCc1ccc(O)cc1,118.0
7206519,OCc1ccc(O)cc1,118.0
4505641,N#CC(C#N)=Cc1ccc(O)cc1,189.0
2014635,N#Cc1ccc(-c2ccc(O)cc2)cc1,198.0
2218586,O=C(O)c1ccc(-c2ccc(O)cc2)cc1,294.0
2200875,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,176.0
8100742,O=C(/C=C/c1ccc(O)cc1)c1ccccc1,184.0
2213893,O=C(O)COc1ccc(O)cc1,156.0
2206112,O=C(O)Cc1ccc(O)cc1,149.0
7219500,OC1CCNCC1,88.0
7219501,OC1CCNCC1,88.0
2217787,Cc1cc(I)ccc1N,86.0
2014255,CC(=O)c1ccc(I)cc1,83.0
2014256,CC(=O)c1ccc(I)cc1,83.0
7204680,Nc1ccc(I)cc1,63.0
2006455,O=Cc1ccc(I)cc1,77.0
4508673,Oc1ccc(I)cc1,93.0
2008754,Ic1ccncc1,98.0
1559416,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2006278,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2104678,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300212,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300213,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300214,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300215,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300216,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300217,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300218,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300219,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300221,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300222,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300220,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300224,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300223,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300227,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300225,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300226,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
2300228,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512740,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512744,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512741,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512742,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512743,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512745,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512746,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512747,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512748,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512749,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512750,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512752,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512751,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512754,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
4512753,CC(C)Cc1ccc(C(C)C(=O)O)cc1,77.0
1519903,CC(=O)Nc1ccc(C(C)C)cc1,104.0
2103329,CC(C)c1ccc(O)cc1,60.0
2103330,CC(C)c1ccc(O)cc1,60.0
2103331,CC(C)c1ccc(O)cc1,60.0
2017439,COc1ccc(O)c2ccccc12,129.0
2233594,COc1ccc(N)cc1C(F)(F)F,59.0
1520256,COc1ccc(NC(C)=O)cc1,127.0
1520259,COc1ccc(NC(C)=O)cc1,127.0
2018249,COc1ccc(C=O)cc1,1.0
1547646,COc1ccc(B(O)O)cc1,205.0
2222429,COc1ccc(C(=O)NN)cc1,138.0
4500432,COc1ccc(C(=O)O)cc1,184.0
2204492,COc1ccc(C#N)cc1,59.0
2001026,COc1ccc(C(=O)c2ccccc2)cc1,62.0
7218468,COc1ccc(C(O)C(=O)O)cc1,107.0
7218469,COc1ccc(C(O)C(=O)O)cc1,107.0
4318477,COc1ccc(CC(N)=O)cc1,186.0
7204877,C#Cc1ccc(OC)cc1,28.0
7051396,Cc1cn[nH]c1,13.0
1520255,CC(=O)Nc1ccc(C)cc1,149.0
1520260,CC(=O)Nc1ccc(C)cc1,149.0
4500430,CC(=O)Nc1ccc(C)cc1,149.0
8100995,Cc1ccc(B(O)O)cc1,250.0
7208260,Cc1ccc(C(=O)O)c(O)c1,178.0
2216431,Cc1cc(=O)oc2cc(O)ccc12,189.0
2004300,CCCCCCCc1ccc(C(=O)O)cc1,102.0
4114516,CCCCCCc1ccc(-c2ccccc2)cc1,30.0
2211716,CCCCCCOc1ccc(C(=O)O)cc1,104.0
2007751,CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,21.0
4510842,Oc1ccc(Oc2ccccc2)cc1,84.0
4510843,Oc1ccc(Oc2ccccc2)cc1,84.0
4510844,Oc1ccc(Oc2ccccc2)cc1,84.0
4510846,Oc1ccc(Oc2ccccc2)cc1,84.0
4510847,Oc1ccc(Oc2ccccc2)cc1,84.0
7110154,Oc1ccc(Oc2ccccc2)cc1,84.0
7110155,Oc1ccc(Oc2ccccc2)cc1,84.0
2011650,NNC(=S)Nc1ccccc1,138.0
2231762,O=C1C=CC(=O)N1c1ccc(/N=N/c2ccccc2)cc1,164.0
2014283,c1ccc(-c2c[nH]cn2)cc1,144.0
8100968,c1ccc(-c2c[nH]cn2)cc1,144.0
2223518,NNC(=O)Nc1ccccc1,124.0
2207070,CC(C)(C)c1ccc(C(=O)CCCCl)cc1,48.0
4130606,CC(C)(C)c1ccc(C(N)=O)cc1,173.0
2004323,C=Cc1ccc(B(O)O)cc1,190.0
2011523,C=Cc1ccc(C(=O)O)cc1,142.0
2011524,C=Cc1ccc(C(=O)O)cc1,142.0
2236869,O=C1Nc2ccc(OC(F)(F)F)cc2C1=O,171.0
2201664,O=c1[nH]cc(C(F)(F)F)c(=O)[nH]1,253.0
2222348,Cc1ccc(-c2ccc(C)cn2)nc1,116.0
1558087,CC1(C)NC(=O)NC1=O,176.0
4513554,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,269.0
7050575,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,269.0
2002071,COc1cc2oc(-c3ccccc3)cc(=O)c2c(OC)c1OC,166.0
2238605,Cc1c(C)c2cccnc2c2ncccc12,268.0
2221765,Oc1c(Cl)cc(Cl)c2cccnc12,181.0
2211721,COc1cc(OC)c2ccc(=O)oc2c1,148.0
1546704,Cc1cc(C)c2c(c1)C(=O)C(=O)N2,246.0
2215093,N#Cc1cnn(-c2ccccc2Cl)c1N,138.0
2230623,NCCCCCO,36.0
2220534,Cc1ccc(N)cn1,97.0
2018667,Nc1cccc2cnccc12,129.0
2219482,O=C(c1ccccc1)c1cc(Br)ccc1O,110.0
2220059,O=C(c1ccccc1)c1cc(Br)ccc1O,110.0
2013402,OCc1cc(Br)ccc1O,109.0
2210514,Brc1cnc(I)nc1,101.0
7225197,COc1ccc(Br)cc1/C=C/C(=O)O,225.0
2237569,Brc1cnc2[nH]ccc2c1,179.0
8102127,Brc1cncnc1,72.0
2022371,O=C(O)c1cc(Br)ccc1O,168.0
2204084,O=C(O)c1cc(Br)ccc1O,168.0
7208263,O=C(O)c1cc(Br)ccc1O,168.0
7208264,O=C(O)c1cc(Br)ccc1O,168.0
2230566,Clc1nnnn1-c1ccccc1,123.0
2017232,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,57.0
2242122,Nc1cc(Cl)cnc1N,172.0
2006042,CNc1ccc(Cl)cc1C(=O)c1ccccc1,96.0
8103227,O=Cc1cc(Cl)ccc1O,101.0
2227575,O=C(O)c1cc(Cl)ccc1O,174.0
7208270,O=C(O)c1cc(Cl)ccc1O,174.0
2205124,CCc1ccc(CCO)nc1,42.0
7052009,CCc1c[nH]c(=O)[nH]c1=O,309.0
2010449,O=C1CCc2cc(F)ccc21,39.0
2011368,O=C1Nc2ccc(F)cc2C1=O,226.0
7240007,O=C1Nc2ccc(F)cc2C1=O,226.0
2204218,O=C(O)c1cc(F)ccc1O,180.0
2311092,O=C(O)c1cc(F)ccc1O,180.0
2227981,O=Cc1ccc(CO)o1,34.0
7208265,O=C(O)c1cc(I)ccc1O,197.0
7208266,O=C(O)c1cc(I)ccc1O,197.0
2020129,O=c1[nH]cc(I)c(=O)[nH]1,275.0
2217672,O=c1[nH]cc(I)c(=O)[nH]1,275.0
2213722,COc1cc(C=O)cc(I)c1O,183.0
2211978,COc1ccc2c(c1)CCC2=O,109.0
2012958,Cc1c[nH]c(=S)[nH]c1=O,285.0
2231949,Cc1cc(C(=O)O)no1,172.0
2224215,Cc1oncc1C(=O)O,147.0
7208268,Cc1ccc(O)c(C(=O)O)c1,153.0
2004629,Cc1ccc(C(=O)O)s1,137.0
2102700,NCCCCCCO,57.0
2235797,NC(=O)c1ccc(N)nc1,247.0
2214697,Nc1ccc2c(c1)C(=O)OC2,184.0
7150976,CC1(C)CCC(C)(C)c2cc(Br)ccc21,36.0
8104670,O=C(O)CCCCCBr,34.0
2208827,O=Cc1cccc(Br)n1,81.0
3500106,COc1cc(Cl)nc(OC)n1,72.0
4022214,OB(O)c1ccc(Cl)nc1,156.0
7208272,O=C(O)c1c(O)cccc1F,160.0
8107676,O=C(O)c1ccc2cc(O)ccc2c1,249.0
2211347,COc1ccc2[nH]c(=O)oc2c1,154.0
7218902,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1,164.0
8100793,Cc1ccc(C(N)=O)cn1,197.0
2231730,Cc1ccc(C(=O)O)cn1,213.0
1551865,Cc1cc(=O)[nH]c(=O)[nH]1,319.0
2010292,Cc1cc(=O)oc2cc(N)ccc12,227.0
7202960,Cc1cc(=O)oc2cc(N)ccc12,227.0
7202959,Cc1cc(=O)oc2cc(N)ccc12,227.0
7242594,Cc1cc(=O)oc2cc(N)ccc12,227.0
7242595,Cc1cc(=O)oc2cc(N)ccc12,227.0
1542529,O=C1Nc2c(Br)cccc2C1=O,197.0
7201754,O=C1Nc2c(F)cccc2C1=O,194.0
7201756,O=C1Nc2c(F)cccc2C1=O,194.0
7201755,O=C1Nc2c(F)cccc2C1=O,194.0
7242897,COc1ccc2ccc(=O)oc2c1,119.0
7242895,COc1ccc2ccc(=O)oc2c1,119.0
7242896,COc1ccc2ccc(=O)oc2c1,119.0
2237345,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,88.0
4111842,Nc1cccc2ccc(O)cc12,208.0
2007434,NCCCCCCCC(=O)O,195.0
2222252,Cc1ccc2cccc(Cl)c2n1,67.0
2216982,Cc1ccc2cccc(O)c2n1,72.0
2239864,Oc1cccc2cccnc12,74.0
7229766,Oc1cccc2cccnc12,74.0
7229767,Oc1cccc2cccnc12,74.0
2010458,O=c1c2ccccc2[nH]c2ccccc12,361.0
1562368,O=C1c2ccccc2C(=O)c2ccccc21,285.0
1562369,O=C1c2ccccc2C(=O)c2ccccc21,285.0
1562370,O=C1c2ccccc2C(=O)c2ccccc21,285.0
1562371,O=C1c2ccccc2C(=O)c2ccccc21,285.0
1562372,O=C1c2ccccc2C(=O)c2ccccc21,285.0
1562373,O=C1c2ccccc2C(=O)c2ccccc21,285.0
1562374,O=C1c2ccccc2C(=O)c2ccccc21,285.0
1562375,O=C1c2ccccc2C(=O)c2ccccc21,285.0
1562376,O=C1c2ccccc2C(=O)c2ccccc21,285.0
1562377,O=C1c2ccccc2C(=O)c2ccccc21,285.0
2105560,O=C1c2ccccc2C(=O)c2ccccc21,285.0
2105561,O=C1c2ccccc2C(=O)c2ccccc21,285.0
2105563,O=C1c2ccccc2C(=O)c2ccccc21,285.0
2105562,O=C1c2ccccc2C(=O)c2ccccc21,285.0
2105564,O=C1c2ccccc2C(=O)c2ccccc21,285.0
7242759,O=C1c2ccccc2C(=O)c2ccccc21,285.0
7242760,O=C1c2ccccc2C(=O)c2ccccc21,285.0
7242761,O=C1c2ccccc2C(=O)c2ccccc21,285.0
7242762,O=C1c2ccccc2C(=O)c2ccccc21,285.0
7242763,O=C1c2ccccc2C(=O)c2ccccc21,285.0
7242764,O=C1c2ccccc2C(=O)c2ccccc21,285.0
7242765,O=C1c2ccccc2C(=O)c2ccccc21,285.0
7242766,O=C1c2ccccc2C(=O)c2ccccc21,285.0
7242767,O=C1c2ccccc2C(=O)c2ccccc21,285.0
7242768,O=C1c2ccccc2C(=O)c2ccccc21,285.0
1548270,C(#Cc1c2ccccc2c(C#Cc2ccccc2)c2ccccc12)c1ccccc1,255.0
4001024,C(#Cc1c2ccccc2c(C#Cc2ccccc2)c2ccccc12)c1ccccc1,255.0
2214288,Cc1c2ccccc2c(C)c2ccccc12,183.0
1553180,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,251.0
1554068,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,251.0
4028028,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,251.0
7224289,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,251.0
7224290,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3ccccc23)cc1,251.0
1552723,CC(=O)c1c2ccccc2cc2ccccc12,74.0
7206085,CC(=O)c1c2ccccc2cc2ccccc12,74.0
2103986,Cc1c2ccccc2cc2ccccc12,80.0
2108946,Cc1c2ccccc2cc2ccccc12,80.0
2108951,Cc1c2ccccc2cc2ccccc12,80.0
2108952,Cc1c2ccccc2cc2ccccc12,80.0
2108953,Cc1c2ccccc2cc2ccccc12,80.0
2011525,C=Cc1c2ccccc2cc2ccccc12,64.0
2011526,C=Cc1c2ccccc2cc2ccccc12,64.0
7246441,c1cc2c3c(cccc3c1)CC2,94.0
7246442,c1cc2c3c(cccc3c1)CC2,94.0
2202901,CC(N)=O,79.0
4500434,CC(=O)Nc1ccccc1,115.0
4515878,CC(=O)Nc1ccccc1,115.0
7210754,CC(=O)Nc1ccccc1,115.0
2008187,CC(=O)O,17.0
2300042,CC(=O)O,17.0
2020594,CC(=O)OC(C)=O,-73.0
2223983,CC(=O)NN,64.0
7110463,CC(C)=O,-94.0
7226608,CC(C)=O,-94.0
1504383,CC#N,-47.0
1504384,CC#N,-47.0
1504385,CC#N,-47.0
2103497,CC#N,-47.0
2103498,CC#N,-47.0
2242872,c1ccc2nc3ccccc3cc2c1,109.0
4505383,c1ccc2nc3ccccc3cc2c1,109.0
4505384,c1ccc2nc3ccccc3cc2c1,109.0
4513307,c1ccc2nc3ccccc3cc2c1,109.0
2105702,C=CC=O,-87.0
7206163,C=CC=O,-87.0
2213661,C=CC(N)=O,84.0
2008185,C=CC(=O)O,13.0
7206294,C=CC(=O)O,13.0
9013391,C1C2CC3CC1CC(C2)C3,267.0
7111201,NC(=O)CCCCC(N)=O,226.0
2221191,O=C(O)CCCCC(=O)O,153.0
4116143,O=C(O)CCCCC(=O)O,153.0
4116152,O=C(O)CCCCC(=O)O,153.0
4508010,O=C(O)CCCCC(=O)O,153.0
4508011,O=C(O)CCCCC(=O)O,153.0
4508012,O=C(O)CCCCC(=O)O,153.0
4508013,O=C(O)CCCCC(=O)O,153.0
4508014,O=C(O)CCCCC(=O)O,153.0
5900039,O=C(O)CCCCC(=O)O,153.0
7229648,O=C(O)CCCCC(=O)O,153.0
7229649,O=C(O)CCCCC(=O)O,153.0
2020899,N#CCCCCC#N,2.0
2233072,BrC(Br)c1ccccc1C(Br)Br,116.0
2200864,C=C(C)c1ccccc1,-23.0
2003688,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,158.0
2210654,O=S(=O)(F)Cc1ccccc1,93.0
2020036,COc1ccccc1,-37.0
4513302,c1ccc2cc3ccccc3cc2c1,216.0
7247758,CCCCCCCCCCCCCCCCCCCC(=O)O,75.0
7247759,CCCCCCCCCCCCCCCCCCCC(=O)O,75.0
7246329,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,198.0
2200095,O=C(O)CCCCCCCC(=O)O,102.0
4116146,O=C(O)CCCCCCCC(=O)O,102.0
4116156,O=C(O)CCCCCCCC(=O)O,102.0
4508027,O=C(O)CCCCCCCC(=O)O,102.0
4508028,O=C(O)CCCCCCCC(=O)O,102.0
4508029,O=C(O)CCCCCCCC(=O)O,102.0
4508030,O=C(O)CCCCCCCC(=O)O,102.0
4508031,O=C(O)CCCCCCCC(=O)O,102.0
4508032,O=C(O)CCCCCCCC(=O)O,102.0
2101887,c1ccc(/N=N/c2ccccc2)cc1,67.0
2101888,c1ccc(/N=N/c2ccccc2)cc1,67.0
2101889,c1ccc(/N=N/c2ccccc2)cc1,67.0
2212967,Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)nc3c2n1,282.0
1500039,NC(=O)c1ccccc1,127.0
2101332,NC(=O)c1ccccc1,127.0
7152544,NC(=O)c1ccccc1,127.0
2013198,O=C(Nc1ccccc1)c1ccccc1,164.0
4515879,O=C(Nc1ccccc1)c1ccccc1,164.0
7213703,O=C(Nc1ccccc1)c1ccccc1,164.0
2100348,c1ccccc1,5.0
2100349,c1ccccc1,5.0
2100350,c1ccccc1,5.0
4501702,c1ccccc1,5.0
4501704,c1ccccc1,5.0
4501703,c1ccccc1,5.0
7238223,c1ccccc1,5.0
1547645,OB(O)c1ccccc1,217.0
8104853,O=[Se](O[Se](=O)c1ccccc1)c1ccccc1,164.0
2213750,NS(=O)(=O)c1ccccc1,153.0
8104892,O=S(=O)(O)c1ccccc1,48.0
7228673,NNS(=O)(=O)c1ccccc1,103.0
2101300,OC(c1ccccc1)c1ccccc1,66.0
2233483,S=C=NC(c1ccccc1)c1ccccc1,59.0
1572992,O=C(O)C(O)(c1ccccc1)c1ccccc1,150.0
2207607,c1ccc2[nH]cnc2c1,172.0
2232972,c1ccc2[nH]cnc2c1,172.0
4507232,c1ccc2[nH]cnc2c1,172.0
4507233,c1ccc2[nH]cnc2c1,172.0
4507234,c1ccc2[nH]cnc2c1,172.0
4507236,c1ccc2[nH]cnc2c1,172.0
4507235,c1ccc2[nH]cnc2c1,172.0
4507237,c1ccc2[nH]cnc2c1,172.0
4507238,c1ccc2[nH]cnc2c1,172.0
4507239,c1ccc2[nH]cnc2c1,172.0
4507240,c1ccc2[nH]cnc2c1,172.0
4507241,c1ccc2[nH]cnc2c1,172.0
4507243,c1ccc2[nH]cnc2c1,172.0
4507242,c1ccc2[nH]cnc2c1,172.0
3500113,c1ccc2sccc2c1,30.0
1519594,c1ccc2c(c1)OCCOCCOCCOCCO2,80.0
7050281,Nc1nc(N)nc(-c2ccccc2)n1,227.0
7210454,O=C(O)c1ccccc1,123.0
2102055,O=C(c1ccccc1)c1ccccc1,49.0
2102056,O=C(c1ccccc1)c1ccccc1,49.0
2300384,O=C(c1ccccc1)c1ccccc1,49.0
2300385,O=C(c1ccccc1)c1ccccc1,49.0
2300386,O=C(c1ccccc1)c1ccccc1,49.0
4510943,FC(F)(F)c1ccccc1,-29.0
7118966,O=C(Cl)c1ccccc1,-1.0
2242826,c1ccc(COc2ccc3ccccc3c2)cc1,97.0
7238218,OCc1ccccc1,-15.0
7238221,BrCc1ccccc1,-4.0
2018438,NC(=O)OCc1ccccc1,87.0
7238220,ClCc1ccccc1,-43.0
7238222,SCc1ccccc1,-30.0
8101681,O=S(=O)(Cc1ccccc1)c1ccccc1,149.0
4330943,N#CSCc1ccccc1,42.0
7238219,NCc1ccccc1,-43.0
2009336,CC(=O)/C=C/c1ccccc1,40.0
1520345,CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,144.0
7156309,c1ccc(-c2ccccc2)cc1,71.0
7150868,OB(O)c1ccccc1-c1ccccc1,179.0
2007298,O=C(O)c1ccccc1-c1ccccc1,112.0
2202873,N#Cc1ccc(-c2ccc(C#N)cc2)cc1,234.0
2102645,Brc1ccc(Oc2ccc(Br)cc2)cc1,58.0
2101051,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,149.0
2005460,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,248.0
7050490,C1CCC(P(CP(C2CCCCC2)C2CCCCC2)C2CCCCC2)CC1,99.0
2213459,c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,119.0
7042108,c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,119.0
7042149,CC1(C)COB(B2OCC(C)(C)CO2)OC1,183.0
2009294,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,306.0
2011635,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,306.0
4505215,c1ccc(SCSc2ccccc2)cc1,37.0
2006827,C[Si](C)(C)C#C[Si](C)(C)C,22.0
2109078,CCBr,-119.0
2109077,CCBr,-119.0
2109079,CCBr,-119.0
2109080,CCBr,-119.0
2109081,CCBr,-119.0
2109082,CCBr,-119.0
2109083,CCBr,-119.0
1504396,BrC(Br)Br,9.0
1504397,BrC(Br)Br,9.0
2300467,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,114.0
2300468,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,114.0
2300469,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,114.0
